eta,normalization,m0,m1,partner,nk,n_shell,n_keep,dimension,delta0_meV,mu_meV,nu_proxy,interband_pairing_weight_mean,D_iso_raw,geom_fraction_total,anisotropy_ratio,anisotropy_norm,max_closure_error,max_bdg_hermiticity_error,max_ph_spectrum_error,Dxx_total_raw,Dxx_conv_raw,Dxx_geom_raw,Dxx_cross_raw,Dyy_total_raw,Dyy_conv_raw,Dyy_geom_raw,Dyy_cross_raw
0.5,fixed_delta0,tau0_sigma0,taux_sigmax,tr_sewn,9,2,4,100,1.0,2.0,0.18518518518518512,0.012990686226653628,60163.67410582276,0.76173652053102,1.1504921340065162,0.06998032293479675,0.0,0.0,1.874343215547463e-15,64373.94744869211,19626.09400276424,44721.874966716816,25.978479211043606,55953.40076295342,8967.324778749906,46935.860584746515,50.215399457000075
1.0,fixed_delta0,tau0_sigma0,taux_sigmax,tr_sewn,9,2,4,100,1.0,2.0,0.18518518518518512,0.04919572904804715,60216.20728747627,0.7606474923775894,1.1487445514335723,0.0692239341965218,0.0,0.0,1.0837669913635508e-15,64384.610058308645,19629.796303269133,44702.681459562635,52.13229547687767,56047.8045166439,9036.337083659404,46903.93268785326,107.53474513123801
0.0,fixed_frobenius_norm,tau0_sigma0,taux_sigmax,tr_sewn,9,2,4,100,1.0,4.0,0.7530864197530862,1.2173779401558823e-33,55946.757811707284,0.7753808736030731,1.1819405423800917,0.08338473888093594,0.0,0.0,1.0438851900756924e-15,60611.86360307146,18666.617475193205,41945.24612787824,-1.347575000832921e-12,51281.652020343114,6466.80625361908,44814.845766724044,-2.7572567000507985e-12
0.5,fixed_frobenius_norm,tau0_sigma0,taux_sigmax,tr_sewn,9,2,4,100,1.0,4.0,0.7530864197530862,0.012990686226653596,56412.38533487455,0.7794152681209966,1.1842732899810027,0.08436366036532238,0.0,0.0,1.2108365195337294e-15,61171.5406516636,18609.17973425866,42584.57105017634,-22.210132771404265,51653.2300180855,6301.420432020921,45352.777832076106,-0.9682460115199892
1.0,fixed_frobenius_norm,tau0_sigma0,taux_sigmax,tr_sewn,9,2,4,100,1.0,4.0,0.7530864197530862,0.04919572904804712,57418.60080229976,0.7820995265119927,1.191559709324066,0.08740793532070722,0.0,0.0,1.2467161725236293e-15,62437.44214743269,18990.823684122788,43483.33835526713,-36.7198919572329,52399.75945716684,6076.994230556036,46330.782645652405,-8.0174190416085
0.0,fixed_delta0,tau0_sigma0,taux_sigmax,tr_sewn,9,2,4,100,1.0,4.0,0.7530864197530862,1.2173779401558823e-33,55946.757811707284,0.7753808736030731,1.1819405423800917,0.08338473888093594,0.0,0.0,1.0438851900756924e-15,60611.86360307146,18666.617475193205,41945.24612787824,-1.347575000832921e-12,51281.652020343114,6466.80625361908,44814.845766724044,-2.7572567000507985e-12
0.5,fixed_delta0,tau0_sigma0,taux_sigmax,tr_sewn,9,2,4,100,1.0,4.0,0.7530864197530862,0.012990686226653628,55762.562068882224,0.7783810809139844,1.1798031941215388,0.08248597607638584,0.0,0.0,1.5191451677385862e-15,60362.19142965402,18336.874247516967,42049.05070516437,-23.733523027324686,51162.93270811042,6403.120004664158,44759.995970255,-0.18326680874153323
1.0,fixed_delta0,tau0_sigma0,taux_sigmax,tr_sewn,9,2,4,100,1.0,4.0,0.7530864197530862,0.04919572904804715,55591.195850792414,0.7809307825284696,1.177096869312638,0.08134542463815667,0.0,0.0,1.2851777169784923e-15,60113.28528341805,18038.88126322266,42123.142634353266,-48.73861415788413,51069.10641816677,6371.303405695741,44702.60952055221,-4.806508081194265
0.0,fixed_frobenius_norm,tau0_sigma0,taux_sigmax,tr_sewn,11,2,4,100,1.0,-4.0,-0.9917355371900827,4.587698448864286e-18,47276.66184403036,0.8034050650340804,1.1116257349840184,0.05286246191011838,0.0,0.0,1.5226634518379398e-15,49775.822579997955,12157.47694570105,37618.3456342969,-4.31258334828279e-13,44777.50110806275,6431.227575564793,38346.273532497966,-3.7981738966085354e-13
0.5,fixed_frobenius_norm,tau0_sigma0,taux_sigmax,tr_sewn,11,2,4,100,1.0,-4.0,-0.9917355371900827,0.013108024695749019,47649.36137245923,0.8060789480383751,1.104249169945049,0.04954221744935816,0.0,0.0,2.6070592011492902e-15,50010.01639489665,11932.09907779562,38080.383545428565,-2.4662283275451147,45288.70635002181,6478.219364103789,38737.91063419608,72.57635172194026
